5.24695 20.3065 0.808124
1.40673 5.10521 0.800442
17.5311 26.6039 2.62288
2.89182 10.3244 1.58486
12.6073 2.72589 1.88754
6.17637 1.21589 2.17716
21.0969 5.83783 0.234162
4.54822 27.0816 1.52559
20.4623 5.58342 1.80213
27.8817 7.81462 1.98189
19.2307 28.2805 3.0613
13.0322 23.1509 0.625891
17.509 27.1233 3.04481
12.9872 27.6925 2.80856
29.5482 10.7914 0.679013
14.128 7.16193 0.282227
0.496653 10.6001 2.46499
7.28703 28.6116 0.20267
25.8224 23.576 0.0968558
6.31608 19.2095 0.534544
17.6806 23.3746 0.784108
11.0312 19.3661 0.0470559
5.69914 12.6208 0.952039
9.75541 15.1887 1.54018
3.61496 2.38715 0.195095
28.4803 5.06875 0.217921
8.84943 23.1241 1.8697
29.8175 26.5136 3.07546
29.616 5.42376 0.194191
3.24435 26.277 1.61545
9.56347 12.1433 1.53627
20.2038 7.68041 1.56597
9.95566 19.0542 2.53851
20.9838 14.2547 1.23974
8.448 0.068543 0.795451
15.4727 8.56916 2.22407
5.14439 24.2269 2.67181
11.0044 13.2011 1.95836
21.9113 4.21052 2.34007
15.1197 4.01835 0.176841
14.7998 2.12005 1.60529
4.56613 22.0166 2.44401
26.5067 12.1257 2.21096
7.93577 8.82794 1.44093
15.0446 23.5399 1.99626
8.47525 29.5518 1.51696
3.64152 7.79766 0.702946
17.0179 27.2709 1.60897
22.7842 12.1584 1.78884
2.45998 13.7857 0.446482
14.0091 18.179 2.26596
12.3784 9.32538 0.859452
12.4192 27.1422 1.22835
14.2025 26.5511 2.36711
10.4362 10.7732 1.90707
13.5282 4.62999 1.73488
22.5804 15.8501 2.25217
19.553 19.8872 1.73955
2.38768 1.98286 0.188323
11.6827 24.636 1.53713
21.5508 18.5848 2.85809
11.7754 0.52111 2.82255
29.5851 0.159292 2.32027
17.3977 25.1629 0.172501
22.5541 10.8713 2.27968
13.6261 27.1072 2.68235
10.1829 3.11258 0.887709
20.6167 18.7023 1.60822
13.6448 15.0767 0.102344
22.1707 6.47861 2.57238
29.522 5.93853 1.32995
6.45898 28.0709 0.867166
13.2961 22.7625 1.84137
17.5758 5.16002 2.33979
27.1403 17.2296 0.922801
20.8525 21.6443 2.4552
20.9248 7.02966 1.88364
24.3183 9.67192 1.02992
15.642 18.085 2.52509
28.6047 13.26 2.21775
12.6567 25.0127 0.938592
3.54853 1.72349 1.06988
8.09392 24.04 0.28177
15.084 6.334 0.926775
14.9771 24.0555 1.28547
7.48229 24.2825 0.179911
8.37023 12.492 0.564245
17.7701 27.7659 2.15911
3.03943 0.0602539 2.4964
26.0236 12.8496 2.18398
18.5734 2.00964 2.91364
21.0164 20.3184 1.43207
24.0507 16.8633 2.4773
19.2241 28.2199 2.56175
21.2302 1.84099 1.65287
16.0021 26.4409 1.42558
29.2059 24.7469 1.01707
10.1244 16.8315 2.07105
23.038 13.9537 2.2801
6.64821 7.60023 0.793378
17.2038 2.53207 0.633708
26.0162 10.7704 0.478521
17.8139 2.20263 1.00178
3.9054 23.2956 1.96368
7.71353 28.9816 2.81286
3.79717 8.99968 1.72464
24.9796 7.05824 0.172819
7.03414 16.8388 2.46452
20.7447 8.03662 1.61785
0.000880176 25.8187 2.91479
7.07979 15.2806 1.63098
17.0843 21.0057 1.19736
26.3556 0.957772 0.213307
27.9875 12.4412 1.82036
5.85301 24.6929 1.82082
29.611 7.70543 0.0569421
4.34918 3.67974 0.71788
24.9395 27.4405 0.200987
26.3111 29.7067 2.53953
29.6582 0.327443 1.69496
13.5916 26.2313 1.53301
17.5557 25.2788 2.42174
16.8793 25.5641 0.735303
10.1906 25.4323 0.922759
0.545451 24.2394 0.17828
27.072 6.87466 0.937723
20.3406 2.66483 0.901742
17.5101 8.53369 1.82455
13.956 1.31107 0.570734
7.41234 28.9185 0.383696
14.2359 28.3108 2.4264
14.8657 25.0169 1.88177
11.9413 1.16442 2.51414
2.40961 10.2134 2.47058
14.3026 5.36983 2.97406
13.6338 6.46647 0.893126
5.79965 15.1225 1.78895
3.21836 13.5667 0.735885
13.984 26.5841 2.05679
4.3466 1.09559 2.76883
25.6258 24.0551 1.29701
10.9069 24.606 2.0643
25.2005 2.54623 0.784208
25.7794 27.4183 0.264627
2.46878 13.8001 2.05515
13.9802 17.3386 0.881701
8.30099 0.955002 1.41139
26.6393 7.17738 2.4784
13.6127 13.944 1.81477
20.0122 7.35501 0.844762
14.978 27.0491 0.285506
12.5507 7.79079 1.58331
7.14458 5.72607 2.15204
4.98744 3.42336 0.704228
29.1741 29.6829 0.400642
11.4956 28.726 0.394942
12.0004 24.5416 3.0559
25.27 16.989 2.57797
4.5625 6.13991 1.07409
18.1942 19.3442 0.291063
15.0635 4.5731 2.94355
23.7747 6.04257 1.64675
19.6769 20.4332 2.29646
5.71114 8.50846 0.100707
9.70701 10.6419 2.10983
3.95005 28.2302 0.677438
24.4998 15.6773 3.08569
18.5218 15.8374 0.501069
4.70999 8.32511 3.1168
29.1569 20.3305 0.673113
16.2897 19.4675 2.98573
22.1162 9.6758 1.36688
0.198956 5.28388 2.71063
19.1038 13.7299 1.93455
13.3266 12.6017 1.93091
10.7453 22.9737 0.955005
21.818 11.8382 0.32752
13.8707 13.7869 0.572264
18.4402 3.63634 0.435486
6.99753 22.2192 2.05942
26.5624 9.04114 0.740048
5.99921 14.5288 0.011147
9.73068 24.5913 2.6942
28.4558 19.8042 0.707174
16.6409 29.4697 2.69709
14.9734 17.5962 2.39135
23.5302 23.6915 0.676925
20.712 11.7448 0.6877
1.57868 25.9669 3.02879
10.5615 18.4047 0.679327
28.8244 8.63654 2.41171
19.5635 2.10548 1.94629
25.943 2.64306 1.30424
2.88363 14.8761 0.983396
17.1801 14.9902 2.47239
14.3936 25.9368 2.79224
20.1454 21.2466 0.891528
20.2472 10.6038 1.36062
16.5114 27.5258 0.0369181
19.72 23.7336 0.324285
26.5395 4.93058 0.342648
19.8154 29.8142 1.17802
19.2599 3.59807 1.86993
1.92822 3.62772 2.28675
21.4464 5.51373 0.301233
1.7051 24.9064 2.72492
28.952 4.85843 0.140388
16.5786 20.5743 0.0714545
6.95486 24.3265 0.478005
11.3439 6.6703 0.507906
6.49435 22.1085 0.514399
20.7629 4.07403 1.80064
22.7049 20.0617 3.09262
26.6295 24.563 1.71913
6.53611 15.1946 0.0111172
21.2039 23.4432 2.47823
7.89433 28.8477 1.69386
10.9542 20.7666 2.22865
12.0165 0.175343 0.572195
27.6367 19.8308 2.32936
5.16339 5.83694 1.10213
7.38408 12.3409 1.50642
23.5494 6.32406 1.31211
2.0239 21.1551 2.87645
10.7159 27.4383 0.285274
16.6628 4.8572 2.51619
21.2097 29.8189 2.45851
25.9653 25.5501 3.09362
16.1199 27.126 0.523518
17.2798 16.7547 0.748924
25.8717 15.3822 0.57134
3.92596 12.9702 1.0365
5.96358 23.3708 2.5628
21.1656 23.6632 2.93381
21.5193 4.99561 1.31161
0.379353 17.075 2.37212
8.4036 18.2503 0.263232
6.81096 17.5121 0.180084
19.5719 19.6618 1.56175
0.429143 10.7375 2.2316
1.26693 11.9244 1.5062
22.4542 16.8799 0.209363
21.627 8.73269 1.67788
10.8137 20.379 2.14844
20.6123 18.3624 0.87902
16.7095 17.2867 2.74739
3.16884 26.466 2.22031
20.3225 5.29336 1.92668
19.5357 18.0883 1.17852
0.454369 16.6052 1.97392
12.4746 29.3099 2.13471
13.5611 18.1997 2.63916
7.73858 5.58688 1.67772
1.34885 9.13655 1.42216
5.6019 4.21814 0.275785
11.7414 29.0379 2.98662
4.37099 23.3745 2.79559
16.9801 28.9105 1.18423
9.08535 9.5325 0.0647687
19.851 23.6428 2.50858
2.49634 17.2783 1.7549
1.83242 29.2219 2.11003
20.6105 19.2919 2.35906
16.3605 7.09988 0.0873767
9.98835 3.54296 1.38444
1.16025 11.1667 0.18415
7.97329 20.0702 1.80613
23.7826 14.5831 2.62434
12.7197 8.0708 1.83922
17.0268 22.9284 1.29403
26.2464 19.6432 2.59674
24.2146 13.1122 2.41318
7.69286 21.1288 2.53633
0.482049 26.7611 1.73419
0.143783 29.1471 2.17689
20.8358 20.3637 2.08906
29.6364 11.6696 1.9584
2.84944 19.0883 0.101969
25.646 27.3255 0.180538
15.6145 22.3618 0.0944031
20.0678 18.1287 2.44598
28.7087 6.98222 0.573466
14.2804 6.55087 1.55098
5.7032 13.0963 0.1147
15.63 15.9898 2.03141
25.2984 11.6957 1.23032
11.9685 27.3373 2.61948
0.708758 14.937 2.98282
27.5341 15.0406 1.02815
6.1683 26.1213 0.694828
8.6766 19.9873 0.28379
3.83082 9.79237 0.729294
8.28614 4.27308 0.833254
21.0103 11.3463 1.83919
6.55578 29.9998 1.68089
9.44777 24.4879 0.514794
9.81053 2.66829 0.956274
15.2735 20.2325 0.75158
3.81083 6.24161 1.51186
24.8257 28.6036 0.140246
20.0781 17.215 0.473587
10.56 19.588 0.396129
4.89866 18.1811 2.50854
5.03894 14.3239 1.29775
17.047 12.6917 2.59479
24.6185 12.5144 2.91322
20.1793 28.4139 3.07997
17.7812 22.6264 0.463534
29.98 12.9157 2.05982
14.2664 18.4517 0.470971
19.8964 9.18218 0.23257
12.4396 1.81651 1.77136
22.0297 21.9661 0.497961
28.6163 18.9186 0.84778
8.08944 13.6832 3.08236
8.59215 18.0282 2.96518
14.6049 12.615 2.0779
7.94264 14.6362 1.31006
26.1734 13.9691 1.37565
20.0152 24.4324 1.18234
25.8478 23.8581 3.06241
26.3738 6.36224 1.66978
17.5823 13.6093 2.26155
7.47566 19.6755 2.94924
2.1484 0.705164 2.28061
6.8319 3.15764 1.08496
12.8696 3.68173 0.79368
7.19794 16.2155 1.53041
14.7865 27.6352 1.16907
3.36878 2.8147 1.33554
27.4925 20.9184 1.58855
1.18261 6.99664 1.46584
12.4762 17.4111 0.263427
9.89514 18.7254 0.399198
15.3478 14.972 2.3668
13.8135 2.14755 0.0327132
15.9533 24.0217 3.01243
22.478 3.54874 0.0315776
12.8686 23.0254 1.95314
18.7805 5.48901 0.643347
11.13 1.81149 2.99193
3.66692 24.6938 0.26625
28.6647 1.71969 0.397515
27.6989 19.5539 2.85529
3.27081 1.4933 2.3109
7.02305 0.99067 1.28681
19.5665 3.22968 2.46034
22.4065 15.0775 0.970412
23.8318 21.5207 3.02284
15.0726 19.1412 2.66259
17.4286 11.0453 0.0579505
16.3189 20.5879 2.71242
13.9597 3.72574 0.861503
27.7335 6.87396 0.806093
23.7937 5.57963 2.0416
5.03605 15.4612 0.706737
1.25168 3.38393 0.931817
5.90037 15.4646 2.09189
17.8196 6.28412 2.41674
15.2935 27.8119 2.27847
28.5107 13.8268 3.10594
27.8958 14.7948 2.86989
2.72224 28.8358 1.40439
16.0781 0.632132 0.845637
21.3642 16.9355 1.16688
28.0467 0.830027 0.70964
28.0756 8.7103 2.88866
12.0813 6.0087 2.67157
4.38875 5.57061 3.03179
16.4398 18.7883 3.09419
10.0025 28.7697 0.743494
12.5083 9.92961 2.86695
8.64835 29.152 1.68499
18.2066 29.9068 2.19218
23.6488 23.291 2.3663
26.5223 7.59436 1.8747
25.334 15.818 2.98373
27.3321 9.18749 1.21476
27.1001 6.21892 2.54026
28.2655 1.29019 1.14561
5.69845 5.18124 1.18232
13.3529 3.51418 1.30974
2.51723 11.6265 2.49286
11.5234 6.36684 0.277185
4.12048 5.64706 2.1244
5.37953 0.798116 1.05132
7.8426 0.880633 1.6629
7.78408 23.783 1.61935
13.4951 15.2563 2.31517
14.1524 22.1475 1.82031
24.7837 7.47389 0.75931
6.8783 14.8134 3.068
7.00368 10.4328 2.20261
23.4144 10.3159 3.13992
19.4041 7.75391 2.45158
20.8053 1.06809 1.86789
21.6437 2.90689 1.78875
2.39057 2.80248 2.03959
8.72784 26.8779 1.17593
17.0445 23.8127 1.17251
22.836 21.2034 1.17906
23.8164 29.9327 0.87585
28.1681 24.4554 2.7463
5.00185 5.09334 3.07698
19.3227 13.8567 0.305183
20.5288 24.1023 2.40145
22.8731 25.923 2.7602
9.65937 0.306008 1.13512
8.94808 1.06705 1.40549
18.4423 22.2216 0.484385
3.50112 23.3126 1.55381
0.472689 0.144263 1.61199
21.4908 18.6484 2.08967
26.6916 29.4366 1.16465
10.413 4.49663 3.11737
5.65615 18.3748 1.85279
19.3915 1.34345 0.392837
15.2728 27.664 1.39335
16.4334 2.19995 2.63128
25.8085 21.2887 1.24902
23.0887 15.0644 2.87547
16.6854 20.6551 1.68313
18.4902 14.1973 0.489184
14.0499 2.15168 0.938112
29.0092 2.24578 0.517377
17.448 0.569801 1.199
13.5827 22.514 2.13056
19.1968 28.3078 0.86554
26.5254 18.8155 2.04348
16.0729 25.8142 3.00107
10.3503 22.6429 2.04828
4.79516 15.1022 2.61526
9.04551 2.55317 2.40103
0.850977 11.6694 1.35582
9.37242 11.4964 1.79574
9.93219 26.3814 1.39834
4.67662 12.7446 2.90133
19.8804 3.55948 1.61785
13.2943 14.9298 1.3425
11.5733 19.4566 0.628642
6.62961 21.6751 2.0628
10.015 16.2929 3.12085
21.6856 19.2924 1.05995
5.71416 8.09582 1.0131
2.92994 5.94749 1.50961
25.1888 3.92931 1.4145
9.63237 25.8663 2.86277
22.9508 21.9314 1.69099
11.4614 25.851 2.7331
8.86407 5.82784 0.80477
7.55972 8.69477 2.6044
19.2627 17.7685 0.717987
19.4934 24.7375 2.25939
22.6634 10.7033 1.99969
11.4914 3.84847 0.842393
25.0551 17.3694 1.53676
18.4008 27.9417 0.431027
12.6635 7.03724 1.02464
6.36863 27.4556 2.52282
4.04834 18.6349 1.15297
23.2461 17.2855 2.55549
26.9981 3.87021 1.04225
3.35848 28.8677 0.0126571
1.74878 20.5422 1.2962
24.4069 17.3608 2.70671
10.5428 18.8405 3.09695
28.152 19.3555 1.35921
13.3293 16.1183 1.41699
12.8394 3.04309 1.72391
3.30668 2.3757 2.54614
8.64359 13.1358 1.06124
9.23777 18.0937 0.406748
12.3945 23.1573 2.9871
14.0691 29.3052 2.93511
4.34225 20.9055 2.19457
29.2085 26.2031 2.65697
9.569 16.7075 2.43973
26.6631 27.0164 2.37518
8.32232 3.18538 0.384551
1.1325 7.46941 1.39082
13.0724 9.10222 1.95268
26.5833 6.866 0.641777
7.10518 5.61518 1.57044
19.0664 6.86105 0.995509
9.72009 4.5183 0.563154
5.29987 11.1783 0.00657741
0.8721 17.0467 1.39399
17.1882 7.66447 0.212679
8.69813 24.8452 1.75655
10.3809 19.1817 1.85415
1.84791 27.1917 2.75224
25.4959 22.5267 1.57853
19.6457 28.0732 0.796856
4.39394 13.0744 0.865654
13.2423 29.2265 0.94865
4.28116 17.7342 2.46177
9.92996 1.79787 1.55399
14.3008 20.5616 1.1893
15.1653 26.847 0.735248
2.7596 26.7968 0.259548
28.7743 17.6317 0.316488
26.9239 27.2207 2.9889
2.50157 19.7085 3.06303
11.6371 3.25234 1.99641
28.5783 16.3661 1.24187
2.90357 4.5369 1.34682
17.5841 18.0708 2.77864
7.81043 26.8288 0.824044
12.0496 3.02579 2.15937
20.7562 5.09284 1.5581
27.0817 21.0657 2.59836
3.90653 18.263 2.53874
15.0555 16.4914 0.111724
0.157036 1.92031 2.35757
6.929 4.78702 1.82026
27.0596 24.338 2.11535
13.9881 25.8239 2.52261
16.92 25.2414 0.845537
15.1925 20.0239 1.22992
5.39299 10.7622 1.40062
19.6918 0.178621 2.2587
25.41 16.5957 0.319844
23.9759 25.7441 0.0551276
1.34614 22.645 0.212861
21.6026 11.2979 2.80229
22.9553 1.59884 2.06844
26.005 26.4327 1.87006
26.5684 23.3575 0.340165
1.83467 6.77531 1.16094
7.4245 1.29444 2.63839
17.2709 9.29987 1.73506
0.957427 6.90148 0.873684
2.86766 3.01986 1.15937
17.2697 15.2937 0.370462
26.6084 23.5996 2.95796
29.9695 7.49185 2.5795
29.7669 3.23346 0.24957
13.3491 13.7635 0.896798
28.5847 28.4432 1.56497
10.068 5.42047 2.62087
11.2171 6.56691 2.7058
15.6155 29.9945 1.92893
4.51755 19.3122 1.14211
6.64945 19.483 2.31688
17.9758 28.425 1.68938
3.75448 9.99726 0.530314
24.4355 15.954 1.71322
25.6103 13.966 1.04407
14.7434 1.84046 0.385635
29.1001 13.6385 0.708409
11.665 16.621 0.940019
16.5676 9.61566 0.939898
26.1784 18.7961 1.5834
2.21573 25.6007 1.2437
22.4556 4.03804 2.69875
19.3595 1.90632 0.612984
1.3293 25.9089 0.221523
14.5663 0.355661 0.544705
21.336 7.57469 0.982496
6.63005 21.6392 1.53132
26.7509 28.2353 2.16211
18.4146 28.872 0.95784
4.08886 21.5793 1.30758
13.9086 9.31031 2.54928
27.8756 0.0593566 1.82573
2.73216 25.4837 1.38785
14.4081 11.5968 0.895673
18.5535 29.2598 0.77541
3.8351 3.99653 0.118462
17.3469 19.8344 2.70896
27.1985 25.3377 0.203669
23.232 27.3689 0.59959
13.096 15.8962 0.817713
27.1552 23.7722 0.958481
25.5351 3.06429 2.68412
5.30397 28.581 1.49972
18.3866 8.85656 1.52494
23.9607 18.22 2.60562
23.6284 8.97913 2.07657
6.67541 10.9479 0.760048
9.03562 25.8531 1.40685
7.88552 26.2113 1.79907
13.5662 19.8936 1.15205
19.5721 10.9339 0.406183
18.8048 7.40159 2.317
22.4113 0.300069 2.55163
7.60045 15.7559 1.36854
21.4866 21.629 1.82217
6.52701 23.3859 0.629012
17.5997 4.37207 0.509847
13.5189 16.5616 0.357114
20.5752 19.1524 2.69515
6.52742 21.4282 1.88962
2.11001 19.4777 1.02668
1.04709 16.9678 1.5082
13.3881 12.274 1.08036
4.23184 17.3908 2.78998
25.0569 2.73274 2.24873
9.82713 0.983888 0.332412
26.4373 2.08489 1.46704
10.0961 5.90786 2.36931
8.85627 18.702 1.62184
1.56578 29.0137 2.92601
7.21911 29.9451 2.9032
9.72407 4.04734 1.30613
10.8952 29.168 1.28551
2.36288 15.0461 0.0373691
28.4767 27.0016 2.85892
19.6928 22.8049 2.07388
28.579 4.03367 3.13355
27.6489 16.906 0.118481
20.3142 12.9406 2.28333
14.2551 27.3096 2.62472
14.0869 11.6127 2.59242
7.8822 3.32753 0.746868
20.9398 17.5389 0.0765979
7.02121 5.25123 1.89538
23.5796 8.08468 1.40727
24.1811 11.5506 2.64385
10.0582 9.75879 0.36558
20.3996 16.6735 1.19096
23.7954 4.86869 2.6069
10.0733 3.67864 1.2204
25.0519 15.9416 1.03807
2.65004 9.17358 1.55908
16.6544 9.57657 0.0110966
8.9122 1.90599 2.27104
13.9501 12.9741 1.70786
23.7135 17.6247 1.76855
0.931653 15.6028 2.29643
1.28775 6.81082 1.76928
19.7117 2.59708 0.830019
14.5594 13.4303 0.8019
7.08989 20.9043 0.969658
7.7018 1.31696 1.38705
5.52831 9.31464 1.6166
25.8459 26.3247 0.472606
6.37824 5.79502 2.17161
8.31184 19.9262 0.259895
22.739 13.2221 3.11656
7.62442 12.8578 0.318683
4.26044 29.3635 0.42017
2.79881 19.8785 2.25457
2.65531 18.6527 1.63627
27.2287 5.61841 0.840974
28.654 25.2247 1.07039
23.1892 11.6629 1.0347
26.2914 14.5499 1.92809
24.1445 21.3405 0.482853
19.4228 29.5924 2.72522
24.2571 21.618 2.10231
25.9274 9.1732 1.10175
22.5271 24.3509 3.02973
22.7164 22.0409 2.63495
8.13108 22.2512 1.28009
27.8996 12.978 3.05786
20.2695 14.1058 0.380334
24.2898 4.8007 2.85074
9.80434 16.5926 2.10485
4.37146 3.65843 0.883056
1.46709 16.257 2.85299
13.6501 7.04495 0.781949
10.9551 3.77292 0.881512
4.52548 7.37683 1.80521
12.2983 19.9158 2.46136
6.07763 22.5008 3.05284
3.07052 23.6827 1.1868
13.1098 22.6308 1.78342
21.4662 18.3396 2.37479
14.1649 2.0208 0.00815327
4.26877 0.786643 2.9812
1.13106 17.1213 0.426553
10.3185 14.66 0.854564
22.9623 16.7264 2.21363
24.0478 29.9211 2.46812
13.317 24.0188 1.15487
26.6752 1.68147 0.122398
13.1282 25.2797 1.51502
27.768 11.3287 0.192463
17.4523 29.3963 0.68906
14.5301 8.07516 2.84101
11.2402 3.12007 1.80396
28.9926 6.62911 0.672778
18.5657 16.063 2.38975
10.5984 0.0357053 0.345553
3.7832 18.5434 0.899563
28.5471 22.419 0.36715
27.0047 25.9408 0.146689
1.83857 24.9039 1.71314
5.97899 5.78688 0.0895959
29.6966 1.44351 0.432445
3.54869 10.3554 2.79194
26.3938 23.3187 2.7554
14.8528 18.3726 1.90305
19.2192 2.6996 0.45888
0.804417 8.6317 0.354491
16.927 20.7694 0.204424
20.5581 25.4608 0.41814
14.1425 8.49702 2.14992
21.1874 5.20574 1.18863
10.2625 14.2814 1.99935
25.4072 12.5529 1.01522
7.92423 27.7016 1.1748
4.86908 15.6755 1.68439
3.01113 1.38451 1.76998
7.23443 17.2957 1.58477
2.02465 16.5774 1.56384
12.28 5.95285 0.61104
19.0204 17.1611 1.12492
25.1728 7.18456 2.87851
7.95324 20.4854 3.08221
5.27302 25.6589 0.624343
22.8537 11.4273 1.62727
10.7335 23.4891 0.73812
9.45637 7.0215 1.43689
28.1122 8.39236 2.67222
13.0036 17.0215 0.81562
5.88612 23.6777 0.205255
7.74451 22.0188 1.83389
17.3596 15.3282 2.11257
10.3583 26.5055 3.00759
29.856 0.967843 2.25131
17.399 29.411 1.57383
0.847306 14.166 1.56023
19.8937 7.76013 1.2662
16.3467 16.437 2.99032
24.4111 1.6523 1.61718
16.6734 8.70147 2.15987
7.18676 8.09636 0.485424
18.1988 17.5061 2.48828
7.93738 23.8178 1.44411
29.0344 2.75916 2.54693
3.85658 5.42243 1.28216
24.0003 1.72817 2.17255
15.7349 28.425 1.23689
28.2555 19.9833 1.40518
17.3387 17.1896 0.422048
4.33314 10.9184 1.50222
21.4936 3.40872 1.37524
16.2141 13.6792 2.68548
7.57096 1.48154 0.50007
29.1818 26.0486 0.130322
16.7163 8.67856 2.49069
8.15277 20.7385 1.53337
25.5024 17.5751 1.78343
24.1414 5.36368 2.09047
26.4067 20.6499 2.5792
19.3751 14.4374 0.214153
2.2852 18.1507 1.9105
4.57591 18.283 1.90997
27.2939 24.5775 0.288113
6.32385 2.89609 3.01895
2.23402 4.3059 0.929429
3.5041 16.3166 2.01914
20.026 4.16125 1.53283
20.9048 25.1341 1.35926
22.9699 4.56929 1.38432
22.0028 14.0066 0.380355
27.7534 21.632 2.5408
23.5813 13.3912 0.685781
